model,dataset,intervention,layer_idx,layer_depth,split,seed,arm,target_modality,n,correct,misled,neither,p_valid,selectivity
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,42,intervention,image,100,58,1,41,0.59,0.966102
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,42,intervention,text,100,0,100,0,1.0,-1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,43,intervention,image,100,49,1,50,0.5,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,43,intervention,text,100,0,100,0,1.0,-1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,44,intervention,image,100,58,0,42,0.58,1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,0,0.0,val,44,intervention,text,100,0,99,1,0.99,-1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,42,intervention,image,100,51,48,1,0.99,0.030303
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,42,intervention,text,100,6,94,0,1.0,-0.88
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,43,intervention,image,100,16,84,0,1.0,-0.68
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,43,intervention,text,100,5,95,0,1.0,-0.9
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,44,intervention,image,100,6,93,1,0.99,-0.878788
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,8,0.125,val,44,intervention,text,100,8,92,0,1.0,-0.84
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,42,intervention,image,100,40,58,2,0.98,-0.183673
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,42,intervention,text,100,35,65,0,1.0,-0.3
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,43,intervention,image,100,21,76,3,0.97,-0.56701
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,43,intervention,text,100,21,78,1,0.99,-0.575758
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,44,intervention,image,100,6,94,0,1.0,-0.88
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,16,0.25,val,44,intervention,text,100,88,12,0,1.0,0.76
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,42,intervention,image,100,8,90,2,0.98,-0.836735
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,42,intervention,text,100,41,58,1,0.99,-0.171717
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,43,intervention,image,100,16,82,2,0.98,-0.673469
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,43,intervention,text,100,39,59,2,0.98,-0.204082
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,44,intervention,image,100,22,75,3,0.97,-0.546392
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,24,0.375,val,44,intervention,text,100,21,79,0,1.0,-0.58
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,42,intervention,image,100,44,52,4,0.96,-0.083333
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,42,intervention,text,100,38,61,1,0.99,-0.232323
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,43,intervention,image,100,41,54,5,0.95,-0.136842
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,43,intervention,text,100,32,68,0,1.0,-0.36
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,44,intervention,image,100,41,56,3,0.97,-0.154639
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,32,0.5,val,44,intervention,text,100,44,56,0,1.0,-0.12
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,42,intervention,image,100,38,62,0,1.0,-0.24
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,42,intervention,text,100,9,91,0,1.0,-0.82
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,43,intervention,image,100,37,63,0,1.0,-0.26
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,43,intervention,text,100,10,90,0,1.0,-0.8
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,44,intervention,image,100,36,64,0,1.0,-0.28
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,39,0.625,val,44,intervention,text,100,8,91,1,0.99,-0.838384
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,42,intervention,image,100,42,52,6,0.94,-0.106383
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,42,intervention,text,100,47,48,5,0.95,-0.010526
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,43,intervention,image,100,43,51,6,0.94,-0.085106
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,43,intervention,text,100,45,47,8,0.92,-0.021739
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,44,intervention,image,100,41,55,4,0.96,-0.145833
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,47,0.75,val,44,intervention,text,100,48,45,7,0.93,0.032258
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,42,intervention,image,100,92,7,1,0.99,0.858586
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,42,intervention,text,100,72,24,4,0.96,0.5
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,43,intervention,image,100,93,5,2,0.98,0.897959
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,43,intervention,text,100,72,26,2,0.98,0.469388
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,44,intervention,image,100,91,7,2,0.98,0.857143
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,55,0.875,val,44,intervention,text,100,70,28,2,0.98,0.428571
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,42,intervention,image,100,88,5,7,0.93,0.892473
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,42,intervention,text,100,38,43,19,0.81,-0.061728
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,43,intervention,image,100,88,5,7,0.93,0.892473
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,43,intervention,text,100,39,41,20,0.8,-0.025
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,44,intervention,image,100,87,3,10,0.9,0.933333
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,content,63,1.0,val,44,intervention,text,100,38,42,20,0.8,-0.05
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,42,intervention,image,100,13,85,2,0.98,-0.734694
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,42,intervention,text,100,8,90,2,0.98,-0.836735
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,43,intervention,image,100,36,62,2,0.98,-0.265306
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,43,intervention,text,100,0,100,0,1.0,-1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,44,intervention,image,100,1,99,0,1.0,-0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,0,0.0,val,44,intervention,text,100,3,96,1,0.99,-0.939394
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,42,intervention,image,100,11,89,0,1.0,-0.78
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,42,intervention,text,100,13,87,0,1.0,-0.74
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,43,intervention,image,100,5,95,0,1.0,-0.9
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,43,intervention,text,100,8,92,0,1.0,-0.84
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,44,intervention,image,100,2,98,0,1.0,-0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,8,0.125,val,44,intervention,text,100,21,79,0,1.0,-0.58
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,42,intervention,image,100,5,95,0,1.0,-0.9
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,42,intervention,text,100,3,97,0,1.0,-0.94
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,43,intervention,image,100,11,89,0,1.0,-0.78
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,43,intervention,text,100,6,94,0,1.0,-0.88
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,44,intervention,image,100,4,96,0,1.0,-0.92
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,16,0.25,val,44,intervention,text,100,2,98,0,1.0,-0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,42,intervention,image,100,6,94,0,1.0,-0.88
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,42,intervention,text,100,8,92,0,1.0,-0.84
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,43,intervention,image,100,4,96,0,1.0,-0.92
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,43,intervention,text,100,16,84,0,1.0,-0.68
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,44,intervention,image,100,5,93,2,0.98,-0.897959
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,24,0.375,val,44,intervention,text,100,9,91,0,1.0,-0.82
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,42,intervention,image,100,9,88,3,0.97,-0.814433
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,42,intervention,text,100,4,96,0,1.0,-0.92
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,43,intervention,image,100,10,87,3,0.97,-0.793814
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,43,intervention,text,100,3,97,0,1.0,-0.94
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,44,intervention,image,100,7,91,2,0.98,-0.857143
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,32,0.5,val,44,intervention,text,100,4,96,0,1.0,-0.92
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,42,intervention,image,100,0,100,0,1.0,-1.0
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,42,intervention,text,100,3,97,0,1.0,-0.94
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,43,intervention,image,100,1,99,0,1.0,-0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,43,intervention,text,100,3,97,0,1.0,-0.94
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,44,intervention,image,100,1,99,0,1.0,-0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,39,0.625,val,44,intervention,text,100,3,97,0,1.0,-0.94
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,42,intervention,image,100,62,37,1,0.99,0.252525
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,42,intervention,text,100,88,8,4,0.96,0.833333
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,43,intervention,image,100,59,41,0,1.0,0.18
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,43,intervention,text,100,88,8,4,0.96,0.833333
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,44,intervention,image,100,63,37,0,1.0,0.26
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,47,0.75,val,44,intervention,text,100,87,6,7,0.93,0.870968
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,42,intervention,image,100,95,2,3,0.97,0.958763
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,42,intervention,text,100,71,15,14,0.86,0.651163
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,43,intervention,image,100,95,4,1,0.99,0.919192
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,43,intervention,text,100,70,14,16,0.84,0.666667
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,44,intervention,image,100,93,5,2,0.98,0.897959
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,55,0.875,val,44,intervention,text,100,74,14,12,0.88,0.681818
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,42,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,42,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,42,intervention,image,100,93,3,4,0.96,0.9375
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,42,intervention,text,100,31,53,16,0.84,-0.261905
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,43,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,43,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,43,intervention,image,100,92,5,3,0.97,0.896907
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,43,intervention,text,100,36,49,15,0.85,-0.152941
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,44,baseline,image,100,98,2,0,1.0,0.96
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,44,baseline,text,100,99,1,0,1.0,0.98
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,44,intervention,image,100,91,3,6,0.94,0.93617
Qwen_Qwen2.5-VL-32B-Instruct,mscoco,marker,63,1.0,val,44,intervention,text,100,33,55,12,0.88,-0.25
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,42,intervention,image,100,100,0,0,1.0,1.0
